chain_key,chain_name,chain_id,is_testnet,timestamp_utc,block_number,wallet,wallet_is_contract,tx_hash,tx_to,tx_input_selector,direct_to_comet,decoded_comet_function,decoded_comet_asset_symbol,decoded_comet_asset_address,decoded_comet_amount_raw,decoded_comet_amount_formatted,market_keys,market_names,comet_addresses,event_count,event_summaries,explorer_url
mainnet,Ethereum Mainnet,1,false,2026-03-07T04:59:47.000Z,24603347,0x3c9ea5c4fec2a77e23dd82539f4414266fe8f757,true,0x4331161bc3495dadf25c23f3a9a11d607a9c51e28e5944e14bbf006c0965610f,0x3afdc9bca9213a35503b077a6072f3d0d5ab0840,0xf2b9fdb8,true,supply,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,2399999489700,2399999.4897,usdt,Compound USDT,0x3Afdc9BCA9213A35503b077a6072F3D0d5AB0840,1,Supply:USDT:2399999.4897,https://etherscan.io/tx/0x4331161bc3495dadf25c23f3a9a11d607a9c51e28e5944e14bbf006c0965610f
mainnet,Ethereum Mainnet,1,false,2026-03-07T05:00:11.000Z,24603349,0x1df4bfb515fd05c1daf1585fbde2fcc31919a253,true,0xb1f0c440372c5dc0be3b365a6170a922050b09e12a829dca7567fb4b6c6fe9e7,0x5d409e56d886231adaf00c8775665ad0f9897b56,0xf2b9fdb8,true,supply,tBTC,0x18084fbA666a33d37592fA2633fD49a74DD93a88,314852032695079083,0.314852032695079083,usds,Compound USDS,0x5D409e56D886231aDAf00c8775665AD0f9897b56,1,SupplyCollateral:tBTC:0.314852032695079083,https://etherscan.io/tx/0xb1f0c440372c5dc0be3b365a6170a922050b09e12a829dca7567fb4b6c6fe9e7
mainnet,Ethereum Mainnet,1,false,2026-03-07T05:00:23.000Z,24603350,0x3c9ea5c4fec2a77e23dd82539f4414266fe8f757,true,0x5574a77c0ab356f41d7161f5b39f9f0ba1f05f36ba1124c6347465b6626a604c,0xc3d688b66703497daa19211eedff47f25384cdc3,0xf2b9fdb8,true,supply,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,500999485700,500999.4857,usdc,Compound USDC,0xc3d688B66703497DAA19211EEdff47f25384cdc3,1,Supply:USDC:500999.4857,https://etherscan.io/tx/0x5574a77c0ab356f41d7161f5b39f9f0ba1f05f36ba1124c6347465b6626a604c
mainnet,Ethereum Mainnet,1,false,2026-03-07T05:01:11.000Z,24603354,0x1df4bfb515fd05c1daf1585fbde2fcc31919a253,true,0x1bed664c45508f419b4f2c8c4fbb25b784c5e143177a3e32752493264a8a1dac,0x5d409e56d886231adaf00c8775665ad0f9897b56,0xf3fef3a3,true,withdraw,USDS,0xdC035D45d973E3EC169d2276DDab16f1e407384F,15000000000000000000000,15000,usds,Compound USDS,0x5D409e56D886231aDAf00c8775665AD0f9897b56,1,Withdraw:USDS:15000,https://etherscan.io/tx/0x1bed664c45508f419b4f2c8c4fbb25b784c5e143177a3e32752493264a8a1dac
mainnet,Ethereum Mainnet,1,false,2026-03-07T05:09:47.000Z,24603397,0x28b88440619f2491f7624f2089aa76d9b3363818,true,0xef1d5bb68f1fcd1635e2c069c9e25afba7271841e6c6f2d0cdafcba71f2b7e4f,0xd1a85beaed6b5d2e61d3c50c4bd56e4e46133686,0x3b12964a,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,Withdraw:WETH:2.187976278089656202|SupplyCollateral:UNKNOWN:2.038276165218934709,https://etherscan.io/tx/0xef1d5bb68f1fcd1635e2c069c9e25afba7271841e6c6f2d0cdafcba71f2b7e4f
mainnet,Ethereum Mainnet,1,false,2026-03-07T05:24:35.000Z,24603470,0x28b88440619f2491f7624f2089aa76d9b3363818,true,0x679de153cf86a2c97c239ced509b69747b54c9ffbd4682770778495043c8a7b5,0xd1a85beaed6b5d2e61d3c50c4bd56e4e46133686,0x3b12964a,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,Withdraw:WETH:1.747695952581183223|SupplyCollateral:UNKNOWN:1.628119573264338783,https://etherscan.io/tx/0x679de153cf86a2c97c239ced509b69747b54c9ffbd4682770778495043c8a7b5
mainnet,Ethereum Mainnet,1,false,2026-03-07T05:26:47.000Z,24603481,0x1df4bfb515fd05c1daf1585fbde2fcc31919a253,true,0xf210e58bd474c151fe0790e5159f4c82ad9686cca6838c35f0b8ba80b208d9d8,0x5d409e56d886231adaf00c8775665ad0f9897b56,0xf2b9fdb8,true,supply,tBTC,0x18084fbA666a33d37592fA2633fD49a74DD93a88,249673000000000000,0.249673,usds,Compound USDS,0x5D409e56D886231aDAf00c8775665AD0f9897b56,1,SupplyCollateral:tBTC:0.249673,https://etherscan.io/tx/0xf210e58bd474c151fe0790e5159f4c82ad9686cca6838c35f0b8ba80b208d9d8
mainnet,Ethereum Mainnet,1,false,2026-03-07T05:28:11.000Z,24603488,0x1df4bfb515fd05c1daf1585fbde2fcc31919a253,true,0xe329859234eee070cb79d9f2899dd2e019dd0a6f3a1ae8c7d4c67f1608557995,0x5d409e56d886231adaf00c8775665ad0f9897b56,0xf3fef3a3,true,withdraw,USDS,0xdC035D45d973E3EC169d2276DDab16f1e407384F,13000000000000000000000,13000,usds,Compound USDS,0x5D409e56D886231aDAf00c8775665AD0f9897b56,1,Withdraw:USDS:13000,https://etherscan.io/tx/0xe329859234eee070cb79d9f2899dd2e019dd0a6f3a1ae8c7d4c67f1608557995
mainnet,Ethereum Mainnet,1,false,2026-03-07T05:40:47.000Z,24603551,0x1b9c96e4ad4c080fb5b5a091a9e9aa1f028bfad2,true,0x4d61a52e6837c17c468e0d3688ce68292560367eb67412e014e45a8ed28bcc6d,0xc3d688b66703497daa19211eedff47f25384cdc3,0xf3fef3a3,true,withdraw,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,100000000,100,usdc,Compound USDC,0xc3d688B66703497DAA19211EEdff47f25384cdc3,1,Withdraw:USDC:100,https://etherscan.io/tx/0x4d61a52e6837c17c468e0d3688ce68292560367eb67412e014e45a8ed28bcc6d
mainnet,Ethereum Mainnet,1,false,2026-03-07T05:41:11.000Z,24603553,0x28b88440619f2491f7624f2089aa76d9b3363818,true,0xaf278f6f24b3e95e681ccf216d4cbfc0ab29cad69e36806da19aaf72d1fcb1b2,0xd1a85beaed6b5d2e61d3c50c4bd56e4e46133686,0x3b12964a,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,Withdraw:WETH:1.395470431188672784|SupplyCollateral:UNKNOWN:1.299993124990868305,https://etherscan.io/tx/0xaf278f6f24b3e95e681ccf216d4cbfc0ab29cad69e36806da19aaf72d1fcb1b2
mainnet,Ethereum Mainnet,1,false,2026-03-07T05:45:23.000Z,24603573,0x1b9c96e4ad4c080fb5b5a091a9e9aa1f028bfad2,true,0x45f888e336598f27168167e3a748896989f98e2a311669cc1031ea7407d7e4c6,0xa397a8c2086c554b531c02e29f3291c9704b00c7,0x555029a6,false,,,,,,usdc,Compound USDC,0xc3d688B66703497DAA19211EEdff47f25384cdc3,1,SupplyCollateral:WETH:0.04875,https://etherscan.io/tx/0x45f888e336598f27168167e3a748896989f98e2a311669cc1031ea7407d7e4c6
mainnet,Ethereum Mainnet,1,false,2026-03-07T05:45:47.000Z,24603575,0x9db80517c339102e7a18f609c7c6a985757b9c64,true,0x348339cc9bbedb9fc3daf19741ae3bb2170cdf295b38749d2a39b9fb9ad75af6,0x25407e66d539eb786ee8f3d593ff43c7231db244,0x6a761202,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,1,WithdrawCollateral:UNKNOWN:0.00000000021,https://etherscan.io/tx/0x348339cc9bbedb9fc3daf19741ae3bb2170cdf295b38749d2a39b9fb9ad75af6
mainnet,Ethereum Mainnet,1,false,2026-03-07T05:54:35.000Z,24603619,0x28b88440619f2491f7624f2089aa76d9b3363818,true,0xd61ede6969e21ba7f71ca1a8aaec9f6da0e8c2e37f6b517eb64ba54eb72486a9,0xd1a85beaed6b5d2e61d3c50c4bd56e4e46133686,0x3b12964a,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,Withdraw:WETH:1.184456168233947011|SupplyCollateral:UNKNOWN:1.103396984377114109,https://etherscan.io/tx/0xd61ede6969e21ba7f71ca1a8aaec9f6da0e8c2e37f6b517eb64ba54eb72486a9
mainnet,Ethereum Mainnet,1,false,2026-03-07T05:57:47.000Z,24603635,0x1df4bfb515fd05c1daf1585fbde2fcc31919a253,true,0x8e7ccf5332a0983b8331164bda7544ee1f60c077037b11c145260fb5a7cf8783,0x5d409e56d886231adaf00c8775665ad0f9897b56,0xf2b9fdb8,true,supply,tBTC,0x18084fbA666a33d37592fA2633fD49a74DD93a88,320073000000000000,0.320073,usds,Compound USDS,0x5D409e56D886231aDAf00c8775665AD0f9897b56,1,SupplyCollateral:tBTC:0.320073,https://etherscan.io/tx/0x8e7ccf5332a0983b8331164bda7544ee1f60c077037b11c145260fb5a7cf8783
mainnet,Ethereum Mainnet,1,false,2026-03-07T05:58:35.000Z,24603639,0x1df4bfb515fd05c1daf1585fbde2fcc31919a253,true,0x43e498dfbd927faef12767f33dd2deb73caef7e687b01ab7056e02a921edc0bd,0x5d409e56d886231adaf00c8775665ad0f9897b56,0xf3fef3a3,true,withdraw,USDS,0xdC035D45d973E3EC169d2276DDab16f1e407384F,17000000000000000000000,17000,usds,Compound USDS,0x5D409e56D886231aDAf00c8775665AD0f9897b56,1,Withdraw:USDS:17000,https://etherscan.io/tx/0x43e498dfbd927faef12767f33dd2deb73caef7e687b01ab7056e02a921edc0bd
mainnet,Ethereum Mainnet,1,false,2026-03-07T06:01:47.000Z,24603655,0x9db80517c339102e7a18f609c7c6a985757b9c64,true,0x83beddf70ee097d480fa70df2115b53506b491b06e207b8690702fc9b40e9e76,0x25407e66d539eb786ee8f3d593ff43c7231db244,0x6a761202,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,1,Withdraw:WETH:75,https://etherscan.io/tx/0x83beddf70ee097d480fa70df2115b53506b491b06e207b8690702fc9b40e9e76
mainnet,Ethereum Mainnet,1,false,2026-03-07T06:08:47.000Z,24603689,0x6fb737d1ebb73cda6cfa36fd16d9273065d1b084,true,0x07e3c8a18fd7f1940e8c332594527011057f58e1903c0770264f7313e5ee3280,0xa397a8c2086c554b531c02e29f3291c9704b00c7,0x555029a6,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,SupplyCollateral:cbETH:0.09|Withdraw:WETH:0.1122,https://etherscan.io/tx/0x07e3c8a18fd7f1940e8c332594527011057f58e1903c0770264f7313e5ee3280
mainnet,Ethereum Mainnet,1,false,2026-03-07T06:09:35.000Z,24603693,0x28b88440619f2491f7624f2089aa76d9b3363818,true,0x76a8d998a961c3ea9380d5468ee5f48d5413bf6e08b3c5c07688ca98c148cae7,0xd1a85beaed6b5d2e61d3c50c4bd56e4e46133686,0x3b12964a,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,Withdraw:WETH:0.94487550196845255|SupplyCollateral:UNKNOWN:0.880212208306791033,https://etherscan.io/tx/0x76a8d998a961c3ea9380d5468ee5f48d5413bf6e08b3c5c07688ca98c148cae7
mainnet,Ethereum Mainnet,1,false,2026-03-07T06:15:23.000Z,24603721,0x6fb737d1ebb73cda6cfa36fd16d9273065d1b084,true,0x3dcb79a0288a6bf3f5d57ac8e6ed0b1cbae1b1f23f4666d36a25f048bc71736b,0xa397a8c2086c554b531c02e29f3291c9704b00c7,0x555029a6,false,,,,,,usdc,Compound USDC,0xc3d688B66703497DAA19211EEdff47f25384cdc3,4,SupplyCollateral:UNI:10.52826851|SupplyCollateral:COMP:0.000001|SupplyCollateral:WETH:0.0299|Withdraw:USDC:129,https://etherscan.io/tx/0x3dcb79a0288a6bf3f5d57ac8e6ed0b1cbae1b1f23f4666d36a25f048bc71736b
mainnet,Ethereum Mainnet,1,false,2026-03-07T06:23:11.000Z,24603760,0x1df4bfb515fd05c1daf1585fbde2fcc31919a253,true,0x063d320ae25f0112ed5180fc2f530bbabfec04d8e77e7161010ca02979fd1f49,0x5d409e56d886231adaf00c8775665ad0f9897b56,0xf2b9fdb8,true,supply,tBTC,0x18084fbA666a33d37592fA2633fD49a74DD93a88,310073000000000000,0.310073,usds,Compound USDS,0x5D409e56D886231aDAf00c8775665AD0f9897b56,1,SupplyCollateral:tBTC:0.310073,https://etherscan.io/tx/0x063d320ae25f0112ed5180fc2f530bbabfec04d8e77e7161010ca02979fd1f49
mainnet,Ethereum Mainnet,1,false,2026-03-07T06:23:59.000Z,24603764,0x1df4bfb515fd05c1daf1585fbde2fcc31919a253,true,0x14d66ff78fa3b49ac5b7ac74e27d39021e00bb867f9b7c7f96c27d63762a94bb,0x5d409e56d886231adaf00c8775665ad0f9897b56,0xf3fef3a3,true,withdraw,USDS,0xdC035D45d973E3EC169d2276DDab16f1e407384F,16000000000000000000000,16000,usds,Compound USDS,0x5D409e56D886231aDAf00c8775665AD0f9897b56,1,Withdraw:USDS:16000,https://etherscan.io/tx/0x14d66ff78fa3b49ac5b7ac74e27d39021e00bb867f9b7c7f96c27d63762a94bb
mainnet,Ethereum Mainnet,1,false,2026-03-07T06:25:11.000Z,24603770,0x28b88440619f2491f7624f2089aa76d9b3363818,true,0x6045eea8926cd169adbb60a5ae7efaa789d13a4b2f3fe31f1099174a42e94ba4,0xd1a85beaed6b5d2e61d3c50c4bd56e4e46133686,0x3b12964a,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,Withdraw:WETH:0.753208915940084223|SupplyCollateral:UNKNOWN:0.701662474934312915,https://etherscan.io/tx/0x6045eea8926cd169adbb60a5ae7efaa789d13a4b2f3fe31f1099174a42e94ba4
mainnet,Ethereum Mainnet,1,false,2026-03-07T06:33:11.000Z,24603810,0x6fb737d1ebb73cda6cfa36fd16d9273065d1b084,true,0x9ba8bdcda63c821fb9dcf1ae3d500c93c54d450261b5b2fd10e72894e5efcf9d,0xa397a8c2086c554b531c02e29f3291c9704b00c7,0x555029a6,false,,,,,,usdc,Compound USDC,0xc3d688B66703497DAA19211EEdff47f25384cdc3,2,SupplyCollateral:WETH:0.036942|Supply:USDC:29,https://etherscan.io/tx/0x9ba8bdcda63c821fb9dcf1ae3d500c93c54d450261b5b2fd10e72894e5efcf9d
mainnet,Ethereum Mainnet,1,false,2026-03-07T06:33:59.000Z,24603814,0x6fb737d1ebb73cda6cfa36fd16d9273065d1b084,true,0x79521e23050565a3ca6df5407a91d88fe082417ef7a56190fbcb88f1e10e88af,0xa397a8c2086c554b531c02e29f3291c9704b00c7,0x555029a6,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,SupplyCollateral:UNKNOWN:0.000000000025|Withdraw:WETH:0.01,https://etherscan.io/tx/0x79521e23050565a3ca6df5407a91d88fe082417ef7a56190fbcb88f1e10e88af
mainnet,Ethereum Mainnet,1,false,2026-03-07T06:39:35.000Z,24603841,0x28b88440619f2491f7624f2089aa76d9b3363818,true,0x04b087f7a0a059e5c797b77a41f0d5c87a0f396133138f4146b88edc8c821de8,0xd1a85beaed6b5d2e61d3c50c4bd56e4e46133686,0x3b12964a,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,Withdraw:WETH:0.599875131467009843|SupplyCollateral:UNKNOWN:0.558822207874887564,https://etherscan.io/tx/0x04b087f7a0a059e5c797b77a41f0d5c87a0f396133138f4146b88edc8c821de8
mainnet,Ethereum Mainnet,1,false,2026-03-07T06:49:47.000Z,24603892,0xcaa22e27f8cf72def868b2b1b440e567432077c1,true,0x37fc6cc4b6fee3240569afd6ea9a4d0520372cee76e80fd6662d88f7e4636b0e,0x3afdc9bca9213a35503b077a6072f3d0d5ab0840,0xf3fef3a3,true,withdraw,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,3000000000,3000,usdt,Compound USDT,0x3Afdc9BCA9213A35503b077a6072F3D0d5AB0840,1,Withdraw:USDT:3000,https://etherscan.io/tx/0x37fc6cc4b6fee3240569afd6ea9a4d0520372cee76e80fd6662d88f7e4636b0e
mainnet,Ethereum Mainnet,1,false,2026-03-07T06:52:35.000Z,24603906,0x1df4bfb515fd05c1daf1585fbde2fcc31919a253,true,0x2cca79d6aefc32c7b1394419731469d49712008c4976671b998bdd850a80ba86,0x5d409e56d886231adaf00c8775665ad0f9897b56,0xf2b9fdb8,true,supply,tBTC,0x18084fbA666a33d37592fA2633fD49a74DD93a88,291587444219731182,0.291587444219731182,usds,Compound USDS,0x5D409e56D886231aDAf00c8775665AD0f9897b56,1,SupplyCollateral:tBTC:0.291587444219731182,https://etherscan.io/tx/0x2cca79d6aefc32c7b1394419731469d49712008c4976671b998bdd850a80ba86
mainnet,Ethereum Mainnet,1,false,2026-03-07T06:54:23.000Z,24603915,0x28b88440619f2491f7624f2089aa76d9b3363818,true,0xd1c12b5b6fade398b8dbcf72e8c9185ac521416ad93e3c0b201132345469c756,0xd1a85beaed6b5d2e61d3c50c4bd56e4e46133686,0x3b12964a,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,Withdraw:WETH:0.477207655196666288|SupplyCollateral:UNKNOWN:0.444549576242043095,https://etherscan.io/tx/0xd1c12b5b6fade398b8dbcf72e8c9185ac521416ad93e3c0b201132345469c756
mainnet,Ethereum Mainnet,1,false,2026-03-07T06:54:35.000Z,24603916,0x1df4bfb515fd05c1daf1585fbde2fcc31919a253,true,0x876e1ba6f8e7cfe16302b718a158b75801b881613879dd0f077c8ee0a6fe1d68,0x5d409e56d886231adaf00c8775665ad0f9897b56,0xf3fef3a3,true,withdraw,USDS,0xdC035D45d973E3EC169d2276DDab16f1e407384F,17720000000000000000000,17720,usds,Compound USDS,0x5D409e56D886231aDAf00c8775665AD0f9897b56,1,Withdraw:USDS:17720,https://etherscan.io/tx/0x876e1ba6f8e7cfe16302b718a158b75801b881613879dd0f077c8ee0a6fe1d68
mainnet,Ethereum Mainnet,1,false,2026-03-07T06:57:23.000Z,24603930,0x7447b905dd1aada68f1c24dc44e2e6990b449c07,true,0x42b246c0899cb590b2f803d9989df645f473c696a85089305c57a3e3974c3cf7,0x3afdc9bca9213a35503b077a6072f3d0d5ab0840,0xf2b9fdb8,true,supply,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,12000000,12,usdt,Compound USDT,0x3Afdc9BCA9213A35503b077a6072F3D0d5AB0840,1,Supply:USDT:12,https://etherscan.io/tx/0x42b246c0899cb590b2f803d9989df645f473c696a85089305c57a3e3974c3cf7
mainnet,Ethereum Mainnet,1,false,2026-03-07T07:00:23.000Z,24603943,0xb62a464e5d1e2541aee40712d41e0b6e83bdbfe3,true,0x8607d589f343df21195efc128d9c5354b78c04cb25d5f51e138b4fa02b9ad699,0xc3d688b66703497daa19211eedff47f25384cdc3,0xf2b9fdb8,true,supply,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,141172954,141.172954,usdc,Compound USDC,0xc3d688B66703497DAA19211EEdff47f25384cdc3,1,Supply:USDC:141.172954,https://etherscan.io/tx/0x8607d589f343df21195efc128d9c5354b78c04cb25d5f51e138b4fa02b9ad699
mainnet,Ethereum Mainnet,1,false,2026-03-07T07:02:35.000Z,24603954,0xb62a464e5d1e2541aee40712d41e0b6e83bdbfe3,true,0x52fa63020d097943d6be92302389c89017cff09db28aca6b3fa1974f3a535d81,0xc3d688b66703497daa19211eedff47f25384cdc3,0xf3fef3a3,true,withdraw,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,155000000,155,usdc,Compound USDC,0xc3d688B66703497DAA19211EEdff47f25384cdc3,1,Withdraw:USDC:155,https://etherscan.io/tx/0x52fa63020d097943d6be92302389c89017cff09db28aca6b3fa1974f3a535d81
mainnet,Ethereum Mainnet,1,false,2026-03-07T07:07:35.000Z,24603979,0xb62a464e5d1e2541aee40712d41e0b6e83bdbfe3,true,0xab6276d8bb2d30e5100191ab64dc0fc734a4c1cdc05a55e97ac957f5c7d0995b,0xc3d688b66703497daa19211eedff47f25384cdc3,0xf2b9fdb8,true,supply,WBTC,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,465922,0.00465922,usdc,Compound USDC,0xc3d688B66703497DAA19211EEdff47f25384cdc3,1,SupplyCollateral:WBTC:0.00465922,https://etherscan.io/tx/0xab6276d8bb2d30e5100191ab64dc0fc734a4c1cdc05a55e97ac957f5c7d0995b
mainnet,Ethereum Mainnet,1,false,2026-03-07T07:09:11.000Z,24603987,0xb62a464e5d1e2541aee40712d41e0b6e83bdbfe3,true,0x238a5eac7ca2afe485ebb9ff7402339e6370ef9eb6b568e9da94280cee03c5fd,0xa397a8c2086c554b531c02e29f3291c9704b00c7,0x555029a6,false,,,,,,usdc,Compound USDC,0xc3d688B66703497DAA19211EEdff47f25384cdc3,1,WithdrawCollateral:WETH:4.5,https://etherscan.io/tx/0x238a5eac7ca2afe485ebb9ff7402339e6370ef9eb6b568e9da94280cee03c5fd
mainnet,Ethereum Mainnet,1,false,2026-03-07T07:09:11.000Z,24603987,0x28b88440619f2491f7624f2089aa76d9b3363818,true,0xeca4c0d462019b77ee679287fc1ccd2c8527a37f33812aea8db0d5034658d7a9,0xd1a85beaed6b5d2e61d3c50c4bd56e4e46133686,0x3b12964a,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,Withdraw:WETH:0.379272883478437297|SupplyCollateral:UNKNOWN:0.353317029726785814,https://etherscan.io/tx/0xeca4c0d462019b77ee679287fc1ccd2c8527a37f33812aea8db0d5034658d7a9
mainnet,Ethereum Mainnet,1,false,2026-03-07T07:12:35.000Z,24604004,0x6fb737d1ebb73cda6cfa36fd16d9273065d1b084,true,0xc7dc3fbdeeafa1c05feceb27f6f8a8365d398f30fa458253a6e984e46823739c,0xa397a8c2086c554b531c02e29f3291c9704b00c7,0x555029a6,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,SupplyCollateral:UNKNOWN:0.000000000075|Withdraw:WETH:0.1,https://etherscan.io/tx/0xc7dc3fbdeeafa1c05feceb27f6f8a8365d398f30fa458253a6e984e46823739c
mainnet,Ethereum Mainnet,1,false,2026-03-07T07:12:59.000Z,24604006,0xb62a464e5d1e2541aee40712d41e0b6e83bdbfe3,true,0x61039026527e7f871577a135b4adffad67f4e36734773cfd471e5e21d2b2b9c3,0xa397a8c2086c554b531c02e29f3291c9704b00c7,0x555029a6,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,1,Supply:WETH:4.5,https://etherscan.io/tx/0x61039026527e7f871577a135b4adffad67f4e36734773cfd471e5e21d2b2b9c3
mainnet,Ethereum Mainnet,1,false,2026-03-07T07:17:23.000Z,24604028,0x56a210b43dbb8506c276e823e0fe2efeb18c5af3,true,0x944eb507454acf58d3f5b8217902b18fb27de31559828feb306620a35803e180,0x66bf302d45a926f5832cbeda499cd81e3a46d670,0x7a9a1628,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,1,Supply:WETH:75.000252129786495388,https://etherscan.io/tx/0x944eb507454acf58d3f5b8217902b18fb27de31559828feb306620a35803e180
mainnet,Ethereum Mainnet,1,false,2026-03-07T07:20:59.000Z,24604046,0x1df4bfb515fd05c1daf1585fbde2fcc31919a253,true,0x590cb39128c940be417e5c71484839e95e07e88b6a8f43bf53a5a4a1bd2e7a1b,0x5d409e56d886231adaf00c8775665ad0f9897b56,0xf2b9fdb8,true,supply,tBTC,0x18084fbA666a33d37592fA2633fD49a74DD93a88,326625779447499126,0.326625779447499126,usds,Compound USDS,0x5D409e56D886231aDAf00c8775665AD0f9897b56,1,SupplyCollateral:tBTC:0.326625779447499126,https://etherscan.io/tx/0x590cb39128c940be417e5c71484839e95e07e88b6a8f43bf53a5a4a1bd2e7a1b
mainnet,Ethereum Mainnet,1,false,2026-03-07T07:21:35.000Z,24604049,0x1df4bfb515fd05c1daf1585fbde2fcc31919a253,true,0xadd6c3e4b9f8ac80b2f9722930bedda9673d9007325884bb80839ad3aa2e132b,0x5d409e56d886231adaf00c8775665ad0f9897b56,0xf3fef3a3,true,withdraw,USDS,0xdC035D45d973E3EC169d2276DDab16f1e407384F,3000000000000000000000,3000,usds,Compound USDS,0x5D409e56D886231aDAf00c8775665AD0f9897b56,1,Withdraw:USDS:3000,https://etherscan.io/tx/0xadd6c3e4b9f8ac80b2f9722930bedda9673d9007325884bb80839ad3aa2e132b
mainnet,Ethereum Mainnet,1,false,2026-03-07T07:22:23.000Z,24604053,0x1df4bfb515fd05c1daf1585fbde2fcc31919a253,true,0xc96fda33f479a05be17d1d4f9024f318b1d73cefd81deb935b4778904a7af405,0x5d409e56d886231adaf00c8775665ad0f9897b56,0xf2b9fdb8,true,supply,tBTC,0x18084fbA666a33d37592fA2633fD49a74DD93a88,44378180549565251,0.044378180549565251,usds,Compound USDS,0x5D409e56D886231aDAf00c8775665AD0f9897b56,1,SupplyCollateral:tBTC:0.044378180549565251,https://etherscan.io/tx/0xc96fda33f479a05be17d1d4f9024f318b1d73cefd81deb935b4778904a7af405
mainnet,Ethereum Mainnet,1,false,2026-03-07T07:25:47.000Z,24604070,0x28b88440619f2491f7624f2089aa76d9b3363818,true,0x5f8db56b74b632118809165ade03643c7b5f7b4dcf85d4bd2b2a8b2dfa07602a,0xd1a85beaed6b5d2e61d3c50c4bd56e4e46133686,0x3b12964a,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,Withdraw:WETH:0.300875468607941981|SupplyCollateral:UNKNOWN:0.28028479650143034,https://etherscan.io/tx/0x5f8db56b74b632118809165ade03643c7b5f7b4dcf85d4bd2b2a8b2dfa07602a
mainnet,Ethereum Mainnet,1,false,2026-03-07T07:27:59.000Z,24604081,0xf29ffdfa9c7ca4501b83502b77fa348900ce41a6,true,0xe4469f5524183d69e5a53c3f1e2e04c222515331ba2905b58539c3e1416f7515,0x66bf302d45a926f5832cbeda499cd81e3a46d670,0x7a9a1628,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,1,WithdrawCollateral:UNKNOWN:0.00000000048,https://etherscan.io/tx/0xe4469f5524183d69e5a53c3f1e2e04c222515331ba2905b58539c3e1416f7515
mainnet,Ethereum Mainnet,1,false,2026-03-07T07:36:23.000Z,24604123,0xee903f65cffb0834994871df856591dbc21b5883,true,0xd95b75d066aad3f7568b1a6a96201f0a932f81456ba498e21a1e1ac70a837d6e,0xc3d688b66703497daa19211eedff47f25384cdc3,0xf3fef3a3,true,withdraw,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,25000000000,25000,usdc,Compound USDC,0xc3d688B66703497DAA19211EEdff47f25384cdc3,1,Withdraw:USDC:25000,https://etherscan.io/tx/0xd95b75d066aad3f7568b1a6a96201f0a932f81456ba498e21a1e1ac70a837d6e
mainnet,Ethereum Mainnet,1,false,2026-03-07T07:39:23.000Z,24604138,0x28b88440619f2491f7624f2089aa76d9b3363818,true,0x8f827b0990fa32359f6020b15d9879192d3194c332998ecc9df390249ec89b71,0xd1a85beaed6b5d2e61d3c50c4bd56e4e46133686,0x3b12964a,false,,,,,,weth,Compound WETH,0xA17581A9E3356d9A858b789D68B4d866e593aE94,2,Withdraw:WETH:0.238009898623222556|SupplyCollateral:UNKNOWN:0.221721486000786877,https://etherscan.io/tx/0x8f827b0990fa32359f6020b15d9879192d3194c332998ecc9df390249ec89b71
